date,gross_return,cost,net_return,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLU,w_XLV,w_XLY,equity_net,equity_gross
2006-02-01,-0.00685355417064785,0.0005,-0.00735355417064785,0.3354228527413188,0.32862786621652273,0.3359492810421584,0.0,0.0,0.0,0.0,0.0,0.0,0.9926464458293521,0.9931464458293522
2006-02-02,-0.010555768020576117,0.0,-0.010555768020576117,0.33398931734813747,0.3288232114623657,0.3371874711894969,0.0,0.0,0.0,0.0,0.0,0.0,0.9821683002207281,0.9826630223367179
2006-02-03,-0.007368329351818907,0.0,-0.007368329351818907,0.3334660807590102,0.3282341571691032,0.3382997620718865,0.0,0.0,0.0,0.0,0.0,0.0,0.9749313607057857,0.9754224375462872
2006-02-06,0.013349436615615209,0.0,0.013349436615615209,0.3349882568574344,0.33023139644538674,0.33478034669717893,0.0,0.0,0.0,0.0,0.0,0.0,0.9879461451101031,0.9884437775497603
2006-02-07,-0.02490441067495084,0.0,-0.02490441067495084,0.3344932497087811,0.32449198394036705,0.34101476635085193,0.0,0.0,0.0,0.0,0.0,0.0,0.9633419285875465,0.9638271677845613
2006-02-08,0.0027701419967804284,0.0,0.0027701419967804284,0.33411032445276967,0.32365526978763925,0.34223440575959113,0.0,0.0,0.0,0.0,0.0,0.0,0.9660105225211864,0.9664971058996794
2006-02-09,-0.005383768848687628,0.0,-0.005383768848687628,0.33702309754207566,0.3180045308114332,0.3449723716464911,0.0,0.0,0.0,0.0,0.0,0.0,0.9608097451625324,0.96129370888859
2006-02-10,0.0001575104686770024,0.0,0.0001575104686770024,0.33631689233485346,0.31680885301626177,0.3468742546488847,0.0,0.0,0.0,0.0,0.0,0.0,0.9609610827558024,0.9614451227112134
2006-02-13,-0.005951701071752861,0.0,-0.005951701071752861,0.33493387636904065,0.3174295197449591,0.3476366038860002,0.0,0.0,0.0,0.0,0.0,0.0,0.9552417296496518,0.9557228887439415
2006-02-14,0.009608990545370268,0.0,0.009608990545370268,0.34065764170339063,0.31088057377936856,0.3484617845172408,0.0,0.0,0.0,0.0,0.0,0.0,0.9644206383983984,0.964906420945876
2006-02-15,-0.0011328104456096054,0.0,-0.0011328104456096054,0.3395274952882631,0.3095519774756332,0.3509205272361038,0.0,0.0,0.0,0.0,0.0,0.0,0.9633281326252592,0.9638133648731927
2006-02-16,0.013585194508177243,0.0,0.013585194508177243,0.3393607093085403,0.312398565646252,0.3482407250452077,0.0,0.0,0.0,0.0,0.0,0.0,0.9764151326821725,0.9769069569045759
2006-02-17,0.0005277679025050795,0.0,0.0005277679025050795,0.33887537085152813,0.3144422119970377,0.34668241715143416,0.0,0.0,0.0,0.0,0.0,0.0,0.9769304532487224,0.977422537040164
2006-02-21,0.005217640628849196,0.0,0.005217640628849196,0.3372263550897614,0.31895042243922395,0.34382322247101454,0.0,0.0,0.0,0.0,0.0,0.0,0.982027725273153,0.9825223765809775
2006-02-22,0.0019129634389760631,0.0,0.0019129634389760631,0.33796498044048734,0.31239314235100474,0.34964187720850787,0.0,0.0,0.0,0.0,0.0,0.0,0.9839063084076614,0.9844019059653528
2006-02-23,-0.0033297703417461025,0.0,-0.0033297703417461025,0.33738673424477755,0.31308179499388555,0.34953147076133695,0.0,0.0,0.0,0.0,0.0,0.0,0.9806301263628686,0.981124073694511
2006-02-24,0.005561401134900316,0.0,0.005561401134900316,0.33648046930501846,0.3151747935196693,0.34834473717531217,0.0,0.0,0.0,0.0,0.0,0.0,0.9860838038605405,0.9865804982314338
2006-02-27,-0.0076011945100707395,0.0,-0.0076011945100707395,0.33627403534093564,0.31207730449367554,0.35164866016538887,0.0,0.0,0.0,0.0,0.0,0.0,0.9785883890641661,0.9790813079645342
2006-02-28,-0.009839829360733738,0.0,-0.009839829360733738,0.3352919443491953,0.3130200300259042,0.3516880256249006,0.0,0.0,0.0,0.0,0.0,0.0,0.9689592463013794,0.9694473149638793
2006-03-01,0.012434195285490765,1.891019201993771e-05,0.012415285093470828,0.3356938433928031,0.3333341299190369,0.33097202668816006,0.0,0.0,0.0,0.0,0.0,0.0,0.9809891515881657,0.9815016121971347
2006-03-02,0.005586590756456867,0.0,0.005586590756456867,0.3358429621790928,0.3370275549013957,0.32712948291951155,0.0,0.0,0.0,0.0,0.0,0.0,0.9864695365146127,0.9869848600312828
2006-03-03,-0.0006065105164565713,0.0,-0.0006065105164565713,0.33616226383496656,0.3373039545177612,0.32653378164727226,0.0,0.0,0.0,0.0,0.0,0.0,0.9858712323665525,0.9863862433340904
2006-03-06,-0.017311379735384973,0.0,-0.017311379735384973,0.337436562859211,0.33131185991103923,0.3312515772297498,0.0,0.0,0.0,0.0,0.0,0.0,0.9688044410928631,0.9693105365099741
