date,vec_return,vec_exposure,turnover,vec_nav,evt_value,evt_cash,holdings,evt_return,evt_nav,nav_difference,return_difference
2012-10-24,-0.00018007202881151763,0.1,0.0,0.9050702303302672,934608.0404,2.040400000056252,510050,-0.0018007163639316426,0.9346080404,-0.029537810069732773,0.0016206443351201249
2012-10-25,-0.0007215874924834664,0.1,0.0,0.9044171429722417,927864.0404,2.040400000056252,510050,-0.007215859171416539,0.9278640404,-0.023446897427758295,0.006494271678933072
2012-10-26,-0.0019382192610539084,0.1,0.0,0.9026641842457056,909880.0404,2.040400000056252,510050,-0.019382149988534048,0.9098800404,-0.007215856154294431,0.01744393072748014
2012-10-29,-0.0007411982705373688,0.1,0.0,0.9019951311134666,903136.0404,2.040400000056252,510050,-0.007411966084051258,0.9031360404000001,-0.0011409092865334314,0.006670767813513889
2012-10-30,0.0002489110143123918,0.1,0.0,0.902219647636457,905384.0404,2.040400000056252,510050,0.0024891045196295813,0.9053840404000001,-0.003164392763543078,-0.0022401935053171897
2012-10-31,0.0008690254500310469,0.1,0.0,0.9030036994717711,913252.0404,2.040400000056252,510050,0.008690234915698314,0.9132520404000001,-0.010248340928229016,-0.007821209465667268
2012-11-01,0.001846153846153853,0.1,0.0,0.904670783224642,930112.0404,2.040400000056252,510050,0.018461497214520728,0.9301120404000001,-0.025441257175358056,-0.016615343368366876
2012-11-02,0.0005438066465256686,0.1,0.0,0.9051627492094773,935170.0404,2.040400000056252,510050,0.0054380545356931265,0.9351700404000001,-0.03000729119052281,-0.0048942478891674576
2012-11-05,-0.00024038461538461453,0.1,0.0,0.904945162010148,932922.0404,2.040400000056252,510050,-0.0024038409090163526,0.9329220404,-0.027976878389852078,0.002163456293631738
2012-11-06,-0.0003012048192771011,0.1,0.0,0.904672588166169,930112.0404,2.040400000056252,510050,-0.0030120416051004906,0.9301120404000001,-0.02543945223383104,0.0027108367858233893
2012-11-07,0.0,0.1,0.0,0.904672588166169,930112.0404,2.040400000056252,510050,0.0,0.9301120404000001,-0.02543945223383104,0.0
2012-11-08,-0.0015709969788519685,0.1,0.0,0.9032513502633097,915500.0404,2.040400000056252,510050,-0.01570993532533571,0.9155000404000001,-0.012248690136690388,0.014138938346483743
2012-11-09,-0.0005510988336402689,0.4,0.30000000000000004,0.9027535694976956,914376.0404,2.040400000056252,510050,-0.001227744347787163,0.9143760404000001,-0.011622470902304505,0.0006766455141468941
2012-11-12,0.002212661339889355,0.4,0.0,0.9047510574203703,919434.0404,2.040400000056252,510050,0.005531641006021326,0.9194340404000001,-0.014682982979629777,-0.0033189796661319713
2012-11-13,-0.014425427872860608,0.4,0.0,0.8916996362986584,886276.0404,2.040400000056252,510050,-0.03606348965019246,0.8862760404000001,0.005423595898658373,0.021638061777331852
2012-11-14,0.0015218769816106815,0.4,0.0,0.8930566934496521,889648.0404,2.040400000056252,510050,0.003804683694798028,0.8896480404,0.0034086530496520995,-0.002282806713187346
2012-11-15,-0.004801010739102951,0.4,0.0,0.8887691186737725,878970.0404,2.040400000056252,510050,-0.012002499320067028,0.8789700404,0.009799078273772466,0.007201488580964077
2012-11-16,-8e-05,0.1,0.4,0.8886980171442787,877670.4716,877670.4716,,-0.0014785131918815253,0.8776704716,0.01102754554427865,0.0013985131918815253
2012-11-19,0.0,0.1,0.0,0.8886980171442787,877670.4716,877670.4716,,0.0,0.8776704716,0.01102754554427865,0.0
2012-11-20,0.0,0.1,0.0,0.8886980171442787,877670.4716,877670.4716,,0.0,0.8776704716,0.01102754554427865,0.0
2012-11-21,0.0,0.1,0.0,0.8886980171442787,877670.4716,877670.4716,,0.0,0.8776704716,0.01102754554427865,0.0
2012-11-22,0.0,0.1,0.0,0.8886980171442787,877670.4716,877670.4716,,0.0,0.8776704716,0.01102754554427865,0.0
2012-11-23,0.0006226735218509005,0.1,0.1,0.8892513858684757,877990.1372,789980.9372,510050,0.0003642205250646846,0.8779901372,0.011261248668475776,0.0002584529967862159
2012-11-26,-0.00025542784163473664,0.1,0.0,0.8890242463063127,877765.3372000001,789980.9372,510050,-0.00025603932262474594,0.8777653372,0.011258909106312665,6.114809900092943e-07
2012-11-27,-0.0005761843790012877,0.1,0.0,0.8885120044230376,877259.5372,789980.9372,510050,-0.00057623601498491,0.8772595372,0.011252467223037521,5.163598362225522e-08
2012-11-28,-0.0007083065035415226,0.1,0.0,0.88788266559183,876641.3372000001,789980.9372,510050,-0.0007046945331288246,0.8766413372,0.011241328391830008,-3.61197041269805e-06
2012-11-29,-0.00038910505836575737,0.1,0.0,0.887537185955413,876304.1372,789980.9372,510050,-0.00038464989693176577,0.8763041372,0.011233048755412978,-4.455161433991606e-06
2012-11-30,-2e-05,0.4,0.1,0.8875194352116939,876230.6838,876230.6838,,-8.382181126598276e-05,0.8762306838,0.011288751411693831,6.382181126598276e-05
2012-12-03,0.0,0.4,0.0,0.8875194352116939,876230.6838,876230.6838,,0.0,0.8762306838,0.011288751411693831,0.0
2012-12-04,0.0,0.4,0.0,0.8875194352116939,876230.6838,876230.6838,,0.0,0.8762306838,0.011288751411693831,0.0
2012-12-05,0.0,0.4,0.0,0.8875194352116939,876230.6838,876230.6838,,0.0,0.8762306838,0.011288751411693831,0.0
2012-12-06,0.0,0.4,0.0,0.8875194352116939,876230.6838,876230.6838,,0.0,0.8762306838,0.011288751411693831,0.0
2012-12-07,0.0021063289555972565,0.1,0.1,0.8893888430967355,878018.2798,788693.1798,510050,0.0020400974686798357,0.8780182798,0.01137056329673547,6.623148691742081e-05
2012-12-10,0.0010410287813839459,0.1,0.0,0.890314722480241,878948.1798,788693.1798,510050,0.0010590895672604184,0.8789481798000001,0.011366542680240954,-1.8060785876472486e-05
2012-12-11,-0.000363636363636366,0.1,0.0,0.8899909716720664,878619.9798000001,788693.1798,510050,-0.00037340085290882286,0.8786199798000001,0.01137099187206636,9.764489272456856e-06
2012-12-12,0.0007907542579075555,0.1,0.0,0.8906947358224153,879331.0798000001,788693.1798,510050,0.0008093373885735833,0.8793310798,0.011363656022415292,-1.858313066602777e-05
2012-12-13,-0.001146650573325292,0.1,0.0,0.8896734201929267,878291.7798,788693.1798,510050,-0.0011819211487855696,0.8782917798000001,0.011381640392926662,3.527057546027774e-05
2012-12-14,0.005311355311355315,0.1,0.0,0.89439879183864,883050.6798,788693.1798,510050,0.00541835880677799,0.8830506798000001,0.011348112038639946,-0.00010700349542267472
2012-12-17,0.0006376811594202892,0.1,0.0,0.8949691330972037,883652.3798,788693.1798,510050,0.000681387845300474,0.8836523798,0.011316753297203719,-4.3706685880184806e-05
2012-12-18,0.00028801843317973754,0.1,0.0,0.8952269007046626,883925.8798,788693.1798,510050,0.0003095108509321154,0.8839258798,0.011301020904662562,-2.1492417752377846e-05
2012-12-19,-5.743825387708457e-05,0.1,0.0,0.8951754804346623,883871.1798,788693.1798,510050,-6.188301672116481e-05,0.8838711798000001,0.011304300634662257,4.444762844080236e-06
2012-12-20,0.00045977011494253707,0.1,0.0,0.8955870553681955,884308.7798,788693.1798,510050,0.000495094771727933,0.8843087798,0.011278275568195495,-3.532465678539597e-05
2012-12-21,-0.0007437070938214996,0.1,0.0,0.8949210009219835,883597.6798,788693.1798,510050,-0.0008041308830618599,0.8835976798,0.01132332112198342,6.042378924036023e-05
2012-12-24,0.00069164265129682,0.1,0.0,0.8955399664557624,884254.0798000001,788693.1798,510050,0.0007428720276274614,0.8842540798,0.011285886655762356,-5.122937633064142e-05
2012-12-25,0.002633085289066961,0.1,0.0,0.8978979995672086,886770.2798,788693.1798,510050,0.0028455622173313433,0.8867702798,0.01112771976720861,-0.0002124769282643821
2012-12-26,0.0003346346904629094,0.1,0.0,0.898198467386361,887098.4798000001,788693.1798,510050,0.00037010712636198484,0.8870984798000001,0.011099987586360882,-3.547243589907545e-05
2012-12-27,-0.0007226236798221208,0.1,0.0,0.8975494079046477,886387.3798,788693.1798,510050,-0.0008016020951364666,0.8863873798,0.011162028104647614,7.89784153143458e-05
2012-12-28,0.0011906171120728759,0.1,0.1,0.8986180455886298,888360.70056,749289.10056,159915|510050,0.002226250965402077,0.88836070056,0.010257345028629739,-0.001035633853329201
2012-12-31,0.0013846232795231561,0.1,0.0,0.8998622930539514,890773.5005600001,749289.10056,159915|510050,0.00271601388769116,0.89077350056,0.009088792493951336,-0.0013313906081680038
2013-01-04,-3.7824286519560785e-08,0.1,0.0,0.8998622590173022,891203.60056,749289.10056,159915|510050,0.0004828387909268095,0.89120360056,0.008658658457302182,-0.00048287661521332904
2013-01-07,0.0011591074838330885,0.1,0.0,0.9009052960961481,892426.5005600001,749289.10056,159915|510050,0.001372189249719824,0.8924265005600001,0.008478795536148054,-0.0002130817658867355
2013-01-08,0.0004965636450203926,0.1,0.0,0.9013526529137958,892067.60056,749289.10056,159915|510050,-0.00040216197050935154,0.89206760056,0.009285052353795842,0.0008987256155297441
2013-01-09,-0.00027060156217391666,0.1,0.0,0.9011087454778477,891681.70056,749289.10056,159915|510050,-0.0004325905343471881,0.8916817005600001,0.009427044917847627,0.00016198897217327142
2013-01-10,0.0005712739641311026,0.1,0.0,0.90162352544299,892186.0005600001,749289.10056,159915|510050,0.0005655605578576139,0.8921860005600001,0.009437524882989878,5.713406273488665e-06
2013-01-11,-0.001672869624335882,0.1,0.0,0.9001152268346897,889761.20056,749289.10056,159915|510050,-0.0027178189284275955,0.8897612005600001,0.01035402627468962,0.0010449493040917135
2013-01-14,0.0040191172141508915,0.1,0.0,0.9037328954375803,895277.70056,749289.10056,159915|510050,0.006199978147539031,0.89527770056,0.008455194877580285,-0.00218086093338814
2013-01-15,0.0013666803049406707,0.1,0.0,0.9049680093867017,896672.20056,749289.10056,159915|510050,0.0015576172612450367,0.8966722005600001,0.008295808826701667,-0.00019093695630436605
2013-01-16,-2e-05,0.1,0.1,0.904949910026514,896642.72394,896642.72394,,-3.2873351021200925e-05,0.8966427239400001,0.008307186086513929,1.2873351021200923e-05
2013-01-17,0.0,0.1,0.0,0.904949910026514,896642.72394,896642.72394,,0.0,0.8966427239400001,0.008307186086513929,0.0
2013-01-18,0.0,0.1,0.0,0.904949910026514,896642.72394,896642.72394,,0.0,0.8966427239400001,0.008307186086513929,0.0
2013-01-21,0.0,0.1,0.0,0.904949910026514,896642.72394,896642.72394,,0.0,0.8966427239400001,0.008307186086513929,0.0
2013-01-22,0.0,0.1,0.0,0.904949910026514,896642.72394,896642.72394,,0.0,0.8966427239400001,0.008307186086513929,0.0
2013-01-23,0.0006435011896133025,0.1,0.1,0.9055322463701566,897314.5071599999,807040.90716,159915|510050,0.0007492206227335263,0.8973145071599999,0.008217739210156672,-0.00010571943312022382
2013-01-24,-0.001566262382289535,0.1,0.0,0.904113945276717,895898.5071599999,807040.90716,159915|510050,-0.0015780420228372893,0.89589850716,0.008215438116716989,1.1779640547754334e-05
2013-01-25,-3.4763141336103783e-07,0.1,0.0,0.9041136309783083,895893.1071599999,807040.90716,159915|510050,-6.027468465341634e-06,0.8958931071599999,0.0082205238183084,5.6798370519805966e-06
2013-01-28,0.0032048211200378265,0.1,0.0,0.9070111534377816,898741.6071599999,807040.90716,159915|510050,0.00317950877982498,0.8987416071599998,0.008269546277781759,2.53123402128466e-05
2013-01-29,0.0010486881117347303,0.1,0.0,0.9079623252516025,899705.20716,807040.90716,159915|510050,0.00107216578416236,0.89970520716,0.008257118091602456,-2.3477672427629683e-05
2013-01-30,-0.000353151770873289,0.1,0.0,0.9076416767485537,899384.20716,807040.90716,159915|510050,-0.00035678353025569987,0.89938420716,0.008257469588553668,3.631759382410882e-06
2013-01-31,-0.00010366337347659239,0.1,0.0,0.907547587550434,899294.80716,807040.90716,159915|510050,-9.94013451518505e-05,0.89929480716,0.008252780390433978,-4.262028324741879e-06
2013-02-01,0.001727285045100846,0.1,0.0,0.9091151809261272,900914.20716,807040.90716,159915|510050,0.001800744302209667,0.90091420716,0.008200973766127162,-7.345925710882089e-05
2013-02-04,-0.0005953850874042155,0.1,0.0,0.908573907304671,900385.30716,807040.90716,159915|510050,-0.0005870703290020707,0.90038530716,0.008188600144671043,-8.314758402144838e-06
2013-02-05,0.0009403845607657057,0.1,0.0,0.9094283161794148,901232.80716,807040.90716,159915|510050,0.0009412636937327079,0.90123280716,0.008195509019414793,-8.791329670021714e-07
2013-02-06,0.0007621157982376948,0.1,0.0,0.9101214058665397,901946.20716,807040.90716,159915|510050,0.0007915823684316869,0.90194620716,0.00817519870653971,-2.9466570193992193e-05
2013-02-07,0.00032075374995728097,0.1,0.0,0.9104133307203877,902198.5071599999,807040.90716,159915|510050,0.00027972843390999813,0.9021985071599999,0.008214823560387718,4.1025316047282835e-05
2013-02-08,0.0007237386269644374,0.1,0.0,0.9110722320143334,902864.20716,807040.90716,159915|510050,0.0007378642224709075,0.90286420716,0.008208024854333362,-1.4125595506470122e-05
2013-02-18,1.859191640213873e-05,0.1,0.0,0.9110891705931073,902874.40716,807040.90716,159915|510050,1.1297379959307463e-05,0.9028744071599999,0.008214763433107453,7.2945364428312655e-06
2013-02-19,-0.0016618334735875818,0.1,0.0,0.9095750921119925,901281.70716,807040.90716,159915|510050,-0.00176403272411918,0.90128170716,0.0082933849519925,0.00010219925053159815
2013-02-20,0.007502898484799829,0.4,0.30000000000000004,0.9163995416924112,903073.90716,807040.90716,159915|510050,0.0019885014704750237,0.9030739071599999,0.013325634532411312,0.005514397014324805
2013-02-21,-0.01116470709454247,0.4,0.0,0.9061682092278426,900425.20716,807040.90716,159915|510050,-0.0029329825377522045,0.90042520716,0.0057430020678426175,-0.008231724556790266
2013-02-22,-0.002089471700159007,0.4,0.0,0.9042747963990772,899943.40716,807040.90716,159915|510050,-0.000535080533251242,0.89994340716,0.004331389239077166,-0.001554391166907765
2013-02-25,0.005401962033380015,0.4,0.0,0.9091596545169675,901233.1071599999,807040.90716,159915|510050,0.0014330901140438002,0.9012331071599999,0.007926547356967517,0.0039688719193362145
2013-02-26,-0.00369100543801848,0.4,0.0,0.9058039412881184,900385.30716,807040.90716,159915|510050,-0.0009407111137667012,0.90038530716,0.0054186341281183825,-0.0027502943242517786
2013-02-27,8.702723194541244e-05,0.1,0.30000000000000004,0.9058827708978138,900467.20716,807040.90716,159915|510050,9.096105783679143e-05,0.90046720716,0.005415563737813822,-3.933825891378986e-06
2013-02-28,0.0028460719393637703,0.1,0.0,0.9084609784324191,903097.30716,807040.90716,159915|510050,0.002920817081496052,0.9030973071599999,0.005363671272419213,-7.474514213228183e-05
2013-03-01,0.0012485703393061431,0.1,0.0,0.9095952558645068,904355.20716,807040.90716,159915|510050,0.0013928731599872624,0.90435520716,0.005240048704506894,-0.00014430282068111921
2013-03-04,-0.003892114807839853,0.1,0.0,0.9060550067000157,900640.30716,807040.90716,159915|510050,-0.004107788588585848,0.90064030716,0.005414699540015722,0.00021567378074599476
2013-03-05,0.0033459572515566974,0.1,0.0,0.9090866280199928,903736.30716,807040.90716,159915|510050,0.003437554343711957,0.90373630716,0.005350320859992874,-9.159709215525967e-05
2013-03-06,0.0013421489824266496,0.1,0.0,0.9103067577127275,905055.1071599999,807040.90716,159915|510050,0.0014592752217117422,0.9050551071599999,0.0052516505527275825,-0.00011712623928509256
2013-03-07,-0.002073549462202695,0.1,0.0,0.9084191916248328,902999.20716,807040.90716,159915|510050,-0.00227157438672565,0.90299920716,0.005419984464832717,0.00019802492452295492
2013-03-08,-0.0009395794437263683,0.1,0.0,0.9075656596260956,902038.6071599999,807040.90716,159915|510050,-0.0010637883094285483,0.90203860716,0.005527052466095639,0.00012420886570217997
2013-03-11,-0.0003208818686344983,0.1,0.0,0.9072744382613263,901772.5071599999,807040.90716,159915|510050,-0.0002949984600302269,0.9017725071599999,0.005501931101326352,-2.5883408604271386e-05
2013-03-12,-0.002479631304044644,0.1,0.0,0.905024732162854,899361.40716,807040.90716,159915|510050,-0.0026737342077475246,0.8993614071599999,0.005663325002854047,0.00019410290370288057
2013-03-13,-0.0007519165868357768,0.1,0.0,0.904344229055244,898679.5071599999,807040.90716,159915|510050,-0.000758204648955707,0.8986795071599999,0.00566472189524414,6.2880621199302034e-06
2013-03-14,0.0006170832983810048,0.1,0.0,0.9049022847749812,899261.20716,807040.90716,159915|510050,0.0006472830362387327,0.89926120716,0.005641077614981227,-3.0199737857727893e-05
2013-03-15,0.000936941660840518,0.1,0.0,0.9057501254245767,900156.1071599999,807040.90716,159915|510050,0.0009951502331855266,0.9001561071599999,0.005594018264576728,-5.820857234500865e-05
2013-03-18,-0.0010701588844727829,0.1,0.0,0.9047808288807412,899200.30716,807040.90716,159915|510050,-0.0010618158254965815,0.89920030716,0.005580521720741194,-8.343058976201375e-06
2013-03-19,-3.2723022984032556e-05,0.1,0.0,0.9047512217168822,899105.80716,807040.90716,159915|510050,-0.0001050933804710441,0.89910580716,0.005645414556882167,7.237035748701155e-05
2013-03-20,0.0033619552575323455,0.1,0.0,0.9077929548434921,902167.6071599999,807040.90716,159915|510050,0.003405383410514551,0.9021676071599999,0.00562534768349221,-4.342815298220533e-05
2013-03-21,0.0008733773184640304,0.1,0.0,0.9085858006201137,903046.6071599999,807040.90716,159915|510050,0.0009743200631722182,0.9030466071599998,0.005539193460113889,-0.00010094274470818783
2013-03-22,-6.1032470948302336e-05,0.1,0.0,0.9085303473836333,902978.20716,807040.90716,159915|510050,-7.574359889905846e-05,0.90297820716,0.005552140223633262,1.4711127950756126e-05
2013-03-25,6.134660893901689e-05,0.1,0.0,0.9085860826395634,903046.6071599999,807040.90716,159915|510050,7.57493364265116e-05,0.9030466071599998,0.0055394754795635714,-1.4402727487494713e-05
2013-03-26,-0.0015329252546506633,0.1,0.0,0.9071932880874611,901611.70716,807040.90716,159915|510050,-0.0015889545330473043,0.9016117071599999,0.005581580927461194,5.6029278396641e-05
2013-03-27,0.0007078030975633865,0.1,0.0,0.9078354023068581,902309.20716,807040.90716,159915|510050,0.0007736146219718965,0.90230920716,0.005526195146858148,-6.581152440850993e-05
2013-03-28,-0.0030847513268041802,0.1,0.0,0.9050349558450722,899442.1071599999,807040.90716,159915|510050,-0.0031775138469707365,0.89944210716,0.00559284868507226,9.276252016655624e-05
2013-03-29,-0.00023148148148148252,0.1,0.0,0.9048254570127007,899210.5071599999,807040.90716,159915|510050,-0.0002574929483024624,0.89921050716,0.0056149498527007236,2.6011466820979867e-05
2013-04-01,0.0007322719941730394,0.1,0.0,0.905488035354486,899960.5071599999,807040.90716,159915|510050,0.0008340649870393069,0.8999605071599999,0.005527528194486098,-0.00010179299286626746
2013-04-02,-0.0015158721256309572,0.1,0.0,0.9041154312815998,898410.40716,807040.90716,159915|510050,-0.0017224089142440224,0.89841040716,0.005705024121599789,0.00020653678861306526
2013-04-03,-0.0010065827484131483,0.1,0.0,0.9032053642858976,897415.6071599999,807040.90716,159915|510050,-0.001107289043038473,0.8974156071599999,0.005789757125897688,0.00010070629462532467
2013-04-08,0.0010044850673164908,0.1,0.0,0.904112620587043,898436.5071599999,807040.90716,159915|510050,0.001137600005900019,0.8984365071599999,0.005676113427043106,-0.00013311493858352832
2013-04-09,0.0008315140449066561,0.1,0.0,0.9048644029292385,899186.80716,807040.90716,159915|510050,0.0008351174446057374,0.89918680716,0.0056775957692385415,-3.6033996990813676e-06
2013-04-10,-0.0006115550292161765,0.1,0.0,0.9043110285528685,898573.6071599999,807040.90716,159915|510050,-0.000681949507173929,0.8985736071599999,0.005737421392868591,7.039447795775247e-05
2013-04-11,-2.7964205816555234e-05,0.1,0.0,0.9042857402131439,898549.90716,807040.90716,159915|510050,-2.6375134781542187e-05,0.8985499071599999,0.005735833053143957,-1.5890710350130475e-06
2013-04-12,-0.0006022424749351275,0.1,0.0,0.9037411409309094,897999.70716,807040.90716,159915|510050,-0.00061231991191113,0.89799970716,0.00574143377090941,1.007743697600252e-05
2013-04-15,-0.0009865612057555152,0.1,0.0,0.9028495449812218,897088.90716,807040.90716,159915|510050,-0.001014254228300926,0.8970889071599999,0.005760637821221937,2.769302254541071e-05
2013-04-16,0.0007066310629135764,0.1,0.0,0.903487526514843,897741.70716,807040.90716,159915|510050,0.0007276870718051498,0.89774170716,0.005745819354842974,-2.105600889157344e-05
2013-04-17,0.0011709408591328186,0.1,0.0,0.9045454569753559,898918.0071599999,807040.90716,159915|510050,0.0013102877928230505,0.8989180071599999,0.0056274498153560115,-0.00013934693369023195
2013-04-18,0.0004306483955027751,0.1,0.0,0.9049349980250617,899326.0071599999,807040.90716,159915|510050,0.0004538789931343157,0.8993260071599999,0.005608990865061836,-2.323059763154056e-05
2013-04-19,0.0028468598726031804,0.1,0.0,0.9075112211582536,901906.0071599999,807040.90716,159915|510050,0.0028688150675719726,0.9019060071599999,0.005605213998253644,-2.195519496879213e-05
2013-04-22,0.0012646545779075925,0.1,0.0,0.9086589093785938,903224.5071599999,807040.90716,159915|510050,0.0014619040005641182,0.9032245071599999,0.005434402218593926,-0.0001972494226565257
2013-04-23,-0.0029024696575931713,0.1,0.0,0.9060215544650208,900470.80716,807040.90716,159915|510050,-0.0030487436713363403,0.9004708071599999,0.005550747305020809,0.00014627401374316899
2013-04-24,0.002671569811954255,0.1,0.0,0.9084420542989092,903079.30716,807040.90716,159915|510050,0.002896817952629638,0.90307930716,0.005362747138909274,-0.00022524814067538274
2013-04-25,-0.0018750075412961422,0.1,0.0,0.9067387185962682,901150.0071599999,807040.90716,159915|510050,-0.0021363572221217986,0.9011500071599999,0.005588711436268268,0.0002613496808256564
2013-04-26,-0.0007830820193188593,0.1,0.0,0.9060286678095152,900402.40716,807040.90716,159915|510050,-0.0008296066071796782,0.90040240716,0.005626260649515213,4.652458786081888e-05
2013-05-02,0.0013483146067415743,0.1,0.0,0.9072502794964494,901792.0071599999,807040.90716,159915|510050,0.0015433099566926067,0.90179200716,0.005458272336449466,-0.00019499534995103245
2013-05-03,0.002191097253302421,0.1,0.0,0.9092381530919119,903916.30716,807040.90716,159915|510050,0.002355642967706073,0.9039163071599999,0.005321845931911984,-0.000164545714403652
2013-05-06,0.0012728475028611409,0.1,0.0,0.910395474604581,905187.70716,807040.90716,159915|510050,0.0014065461480550212,0.90518770716,0.0052077674445810684,-0.00013369864519388033
2013-05-07,-4.70832954718503e-05,0.1,0.0,0.910352610185454,905108.80716,807040.90716,159915|510050,-8.716424159971314e-05,0.90510880716,0.005243803025454019,4.0080946127862846e-05
2013-05-08,0.0018217999594473233,0.1,0.0,0.9120110905337727,907080.1071599999,807040.90716,159915|510050,0.0021779701892254977,0.9070801071599999,0.004930983373772846,-0.0003561702297781744
2013-05-09,2.313878126808947e-05,0.1,0.0,0.9120321933589107,907211.5071599999,807040.90716,159915|510050,0.0001448604141605081,0.9072115071599999,0.004820686198910851,-0.00012172163289241863
2013-05-10,0.00015268838830785896,0.1,0.0,0.9121714500845995,907298.5071599999,807040.90716,159915|510050,9.589825450118106e-05,0.9072985071599999,0.00487294292459961,5.67901338066779e-05
2013-05-13,-7.224206047501405e-05,0.1,0.0,0.9121055529395389,907293.1071599999,807040.90716,159915|510050,-5.951734690867738e-06,0.9072931071599999,0.0048124457795389874,-6.629032578414631e-05
2013-05-14,-0.0016724316527018503,0.1,0.0,0.9105801187421977,905566.30716,807040.90716,159915|510050,-0.0019032438209578562,0.90556630716,0.005013811582197714,0.00023081216825600586
2013-05-15,0.0020362501334210362,0.1,0.0,0.912434287630477,907848.1071599999,807040.90716,159915|510050,0.002519749224279444,0.9078481071599999,0.004586180470477097,-0.0004834990908584077
2013-05-16,0.0007753373321654545,0.1,0.0,0.9131417319968247,908456.5071599999,807040.90716,159915|510050,0.0006701561585045201,0.9084565071599999,0.004685224836824764,0.00010518117366093436
2013-05-17,0.0011562274632820448,0.1,0.0,0.9141975315452284,909604.30716,807040.90716,159915|510050,0.0012634616967941437,0.90960430716,0.004593224385228467,-0.00010723423351209887
2013-05-20,0.0020124246997995643,0.1,0.0,0.9160372852382057,911825.80716,807040.90716,159915|510050,0.002442270757200049,0.91182580716,0.004211478078205766,-0.00042984605740048476
2013-05-21,0.0009509426106788123,0.1,0.0,0.9169083841257093,913060.0071599999,807040.90716,159915|510050,0.0013535480025992364,0.9130600071599999,0.003848376965709388,-0.00040260539192042406
2013-05-22,-0.0014763516029621727,0.1,0.0,0.9155547049630358,911186.20716,807040.90716,159915|510050,-0.0020522199913544092,0.91118620716,0.004368497803035831,0.0005758683883922366
2013-05-23,-0.0006965158391689652,0.1,0.0,0.9149170066094033,910635.70716,807040.90716,159915|510050,-0.0006041575209043692,0.91063570716,0.004281299449403364,-9.235831826459595e-05
2013-05-24,0.001458907146302002,0.1,0.0,0.9162517855686191,912341.20716,807040.90716,159915|510050,0.001872867477730411,0.91234120716,0.003910578408619081,-0.00041396033142840913
2013-05-27,0.0005915852081981366,0.1,0.0,0.9167938265719466,913114.90716,807040.90716,159915|510050,0.0008480379861481868,0.91311490716,0.003678919411946646,-0.0002564527779500502
2013-05-28,-0.0001682974559686801,0.1,0.0,0.9166395325032868,912410.20716,807040.90716,159915|510050,-0.0007717539101314008,0.91241020716,0.004229325343286794,0.0006034564541627207
2013-05-29,0.001330025709495872,0.7,0.6,0.9178586866478565,912752.20716,807040.90716,159915|510050,0.0003748314051248425,0.9127522071599999,0.0051064794878565856,0.0009551943043710296
2013-05-30,0.0001873638960377677,0.7,0.0,0.9180306602273989,912841.6071599999,807040.90716,159915|510050,9.794553143627205e-05,0.9128416071599998,0.00518905306739903,8.941836460149566e-05
2013-05-31,-0.0031579040350505185,0.7,0.0,0.9151316075011666,912428.20716,807040.90716,159915|510050,-0.00045287155707773863,0.91242820716,0.002703400341166673,-0.00270503247797278
2013-06-03,-0.006127602787172431,0.7,0.0,0.9095240445124129,911307.1071599999,807040.90716,159915|510050,-0.0012286994102139737,0.9113071071599999,-0.001783062647586986,-0.004898903376958457
2013-06-04,-0.012116294695628025,0.7,0.0,0.898503983156341,909375.1071599999,807040.90716,159915|510050,-0.002120031748705342,0.9093751071599999,-0.010871124003658972,-0.009996262946922683
2013-06-05,0.0026552735004187313,0.7,0.0,0.9008897569728368,909935.5071599999,807040.90716,159915|510050,0.0006162473500623822,0.9099355071599999,-0.009045750187163137,0.002039026150356349
2013-06-06,-0.009416745938485009,0.7,0.0,0.8924063070128402,908500.90716,807040.90716,159915|510050,-0.0015765952517640125,0.90850090716,-0.0160946001471598,-0.007840150686720997
2013-06-07,0.00013108528099561347,0.7,0.0,0.8925232883443573,908742.70716,807040.90716,159915|510050,0.00026615273368957304,0.9087427071599999,-0.016219418815642594,-0.00013506745269395957
2013-06-13,-0.011611483379319387,0.7,0.0,0.8821597690160914,907213.0071599999,807040.90716,159915|510050,-0.0016833147467897325,0.90721300716,-0.025053238143908585,-0.009928168632529655
2013-06-14,0.015583757925724593,0.7,0.0,0.8959071333082512,909842.20716,807040.90716,159915|510050,0.002898106595969896,0.90984220716,-0.013935073851748747,0.012685651329754697
2013-06-17,-0.0006480760763408222,0.1,0.6,0.895326517328531,909370.90716,807040.90716,159915|510050,-0.0005180019087828169,0.9093709071599999,-0.01404438983146894,-0.00013007416755800522
2013-06-18,0.00036830980090785115,0.1,0.0,0.8956562748598759,909689.5071599999,807040.90716,159915|510050,0.0003503520922996106,0.90968950716,-0.014033232300124099,1.795770860824053e-05
2013-06-19,-0.0006228059872894042,0.1,0.0,0.8950984547693398,909102.40716,807040.90716,159915|510050,-0.0006453850411365369,0.9091024071599999,-0.014003952390660102,2.25790538471327e-05
2013-06-20,-0.003508414049182718,0.1,0.0,0.8919580787752254,905448.70716,807040.90716,159915|510050,-0.004019019167943894,0.90544870716,-0.013490628384774661,0.0005106051187611757
2013-06-21,0.0001047593196764729,0.1,0.0,0.8920515196967379,905609.20716,807040.90716,159915|510050,0.00017726017910324465,0.90560920716,-0.013557687463262136,-7.250085942677175e-05
